seed,time,scenario,strata,mean_inc,emp_rate,mean_mhcase,mean_mcs,mean_mcscase50,mean_mcscase45,mean_mcscase46,mean_mcscase40,mean_mcscase35,mean_mcscase30
121,2030.0,baseline,population,14783.034963950242,0.6234567901234568,0.7962962962962963,41.47009627100634,0.8024691358024691,0.5987654320987654,0.6358024691358025,0.47530864197530864,0.30864197530864196,0.12962962962962962
121,2031.0,baseline,population,14346.823083201665,0.5986842105263158,0.743421052631579,42.98834019177636,0.7763157894736842,0.5855263157894737,0.5986842105263158,0.3815789473684211,0.17763157894736842,0.09868421052631579
121,2032.0,baseline,population,13679.148966622648,0.5632911392405063,0.7784810126582279,43.19303236023378,0.7784810126582279,0.5822784810126582,0.5949367088607594,0.3670886075949367,0.17721518987341772,0.08227848101265822
121,2033.0,baseline,population,13294.592462645427,0.5986842105263158,0.6513157894736842,42.63391311047241,0.7763157894736842,0.5394736842105263,0.6052631578947368,0.3815789473684211,0.29605263157894735,0.1118421052631579
121,2034.0,baseline,population,12237.162849591112,0.5789473684210527,0.7894736842105263,43.09068926649699,0.7368421052631579,0.5394736842105263,0.5855263157894737,0.39473684210526316,0.24342105263157895,0.09210526315789473
121,2035.0,baseline,population,13489.510845918567,0.5986842105263158,0.7236842105263158,43.263944367939814,0.75,0.5657894736842105,0.5921052631578947,0.40131578947368424,0.18421052631578946,0.09210526315789473
122,2023.0,baseline,population,11889.883381862202,0.5859872611464968,0.24203821656050956,42.96866242038217,0.7070063694267515,0.5286624203821656,0.5286624203821656,0.36942675159235666,0.2356687898089172,0.12738853503184713
122,2024.0,baseline,population,15101.148496110927,0.48299319727891155,0.6666666666666666,44.27203450596302,0.7551020408163265,0.5306122448979592,0.5782312925170068,0.3129251700680272,0.1360544217687075,0.061224489795918366
122,2025.0,baseline,population,16213.989626488814,0.5510204081632653,0.7891156462585034,41.898582511782024,0.8095238095238095,0.6462585034013606,0.673469387755102,0.41496598639455784,0.17687074829931973,0.10884353741496598
122,2026.0,baseline,population,13543.96215141963,0.5862068965517241,0.7517241379310344,42.83612343145543,0.7931034482758621,0.6206896551724138,0.6551724137931034,0.3793103448275862,0.2,0.0896551724137931
122,2027.0,baseline,population,13805.460033227584,0.5944055944055944,0.7552447552447552,41.49116318605805,0.7972027972027972,0.6013986013986014,0.6923076923076923,0.4405594405594406,0.2867132867132867,0.1048951048951049
122,2028.0,baseline,population,16022.575257636347,0.5666666666666667,0.7666666666666667,41.480566223023686,0.8266666666666667,0.6466666666666666,0.6933333333333334,0.4,0.24,0.13333333333333333
122,2029.0,baseline,population,16231.688201366362,0.5806451612903226,0.6709677419354839,41.48989493481755,0.7612903225806451,0.6064516129032258,0.632258064516129,0.47096774193548385,0.2967741935483871,0.11612903225806452
122,2030.0,baseline,population,14779.104223310504,0.6442953020134228,0.7516778523489933,40.018836208842,0.8187919463087249,0.6912751677852349,0.7114093959731543,0.5100671140939598,0.35570469798657717,0.14093959731543623
122,2031.0,baseline,population,15350.12388651256,0.6352201257861635,0.779874213836478,42.446158060577254,0.8238993710691824,0.5849056603773585,0.610062893081761,0.3836477987421384,0.1949685534591195,0.11949685534591195
122,2032.0,baseline,population,14693.09159382641,0.5714285714285714,0.7727272727272727,42.28664183609832,0.8246753246753247,0.6298701298701299,0.6688311688311688,0.38311688311688313,0.19480519480519481,0.09090909090909091
122,2033.0,baseline,population,14801.00990476062,0.625,0.6842105263157895,42.24701078273926,0.7828947368421053,0.5855263157894737,0.6118421052631579,0.375,0.29605263157894735,0.125
122,2034.0,baseline,population,13825.530649368822,0.625,0.7960526315789473,42.83032457138375,0.756578947368421,0.5723684210526315,0.5855263157894737,0.40789473684210525,0.2631578947368421,0.10526315789473684
122,2035.0,baseline,population,13803.072523149036,0.6052631578947368,0.75,42.176731829384046,0.7894736842105263,0.618421052631579,0.6710526315789473,0.4407894736842105,0.24342105263157895,0.125
123,2023.0,baseline,population,11889.883381862202,0.5859872611464968,0.24203821656050956,42.96866242038217,0.7070063694267515,0.5286624203821656,0.5286624203821656,0.36942675159235666,0.2356687898089172,0.12738853503184713
123,2024.0,baseline,population,14172.598227173581,0.46938775510204084,0.6666666666666666,43.97442822317679,0.7619047619047619,0.54421768707483,0.5918367346938775,0.32653061224489793,0.1360544217687075,0.06802721088435375
123,2025.0,baseline,population,15567.748534337266,0.5306122448979592,0.7891156462585034,41.73272049992635,0.8231292517006803,0.6530612244897959,0.6666666666666666,0.4217687074829932,0.20408163265306123,0.10884353741496598
123,2026.0,baseline,population,14030.250294897047,0.593103448275862,0.7241379310344828,42.60071558708976,0.8,0.6206896551724138,0.6482758620689655,0.4,0.19310344827586207,0.0896551724137931
123,2027.0,baseline,population,14129.35705410642,0.5684931506849316,0.7534246575342466,40.97601245004029,0.8082191780821918,0.6232876712328768,0.684931506849315,0.4657534246575342,0.2945205479452055,0.1232876712328767
123,2028.0,baseline,population,16037.611056513502,0.6275862068965518,0.7724137931034483,40.44420386412601,0.8275862068965517,0.6827586206896552,0.7103448275862069,0.4827586206896552,0.2896551724137931,0.13793103448275862
123,2029.0,baseline,population,15020.802294992132,0.5850340136054422,0.7142857142857143,40.77960457157516,0.8163265306122449,0.6530612244897959,0.673469387755102,0.4897959183673469,0.3129251700680272,0.12244897959183673
123,2030.0,baseline,population,13144.66799253781,0.6040268456375839,0.7583892617449665,40.364027437088644,0.8389261744966443,0.6778523489932886,0.7248322147651006,0.5033557046979866,0.31543624161073824,0.1342281879194631
123,2031.0,baseline,population,14144.29661449562,0.5686274509803921,0.7581699346405228,42.283781515035386,0.8235294117647058,0.6078431372549019,0.6470588235294118,0.40522875816993464,0.1830065359477124,0.09803921568627451
123,2032.0,baseline,population,12991.715004693206,0.50625,0.8,42.68748471796699,0.79375,0.61875,0.65625,0.39375,0.20625,0.1
123,2033.0,baseline,population,14145.13809160472,0.6086956521739131,0.6521739130434783,42.31210404767729,0.8012422360248447,0.6211180124223602,0.6645962732919255,0.36645962732919257,0.2857142857142857,0.10559006211180125
123,2034.0,baseline,population,14256.235919553239,0.6052631578947368,0.7960526315789473,43.42256292394645,0.756578947368421,0.5526315789473685,0.5789473684210527,0.3684210526315789,0.21052631578947367,0.07236842105263158
123,2035.0,baseline,population,14521.068063626213,0.5789473684210527,0.8092105263157895,43.459397131682415,0.7368421052631579,0.5789473684210527,0.6118421052631579,0.40789473684210525,0.20394736842105263,0.07236842105263158
124,2023.0,baseline,population,11889.883381862202,0.5859872611464968,0.24203821656050956,42.96866242038217,0.7070063694267515,0.5286624203821656,0.5286624203821656,0.36942675159235666,0.2356687898089172,0.12738853503184713
124,2024.0,baseline,population,14022.951890666454,0.5098039215686274,0.6666666666666666,44.59825352594227,0.7581699346405228,0.49019607843137253,0.5294117647058824,0.3006535947712418,0.13071895424836602,0.058823529411764705
124,2025.0,baseline,population,16652.48403734374,0.6013513513513513,0.7905405405405406,41.9087939013582,0.8243243243243243,0.6554054054054054,0.6824324324324325,0.41216216216216217,0.1891891891891892,0.10810810810810811
124,2026.0,baseline,population,14113.598349092836,0.6551724137931034,0.7379310344827587,43.019130688949986,0.7931034482758621,0.6206896551724138,0.6413793103448275,0.3793103448275862,0.2,0.08275862068965517
124,2027.0,baseline,population,15215.501111738397,0.6153846153846154,0.7482517482517482,41.4585076972881,0.7902097902097902,0.6013986013986014,0.6713286713286714,0.44755244755244755,0.2727272727272727,0.1258741258741259
124,2028.0,baseline,population,17146.128061303196,0.6319444444444444,0.7708333333333334,40.91971999530541,0.8055555555555556,0.6458333333333334,0.6736111111111112,0.4652777777777778,0.3055555555555556,0.11805555555555555
124,2029.0,baseline,population,17191.54531907396,0.6312056737588653,0.7021276595744681,40.75244840471589,0.8085106382978723,0.6524822695035462,0.6808510638297872,0.48226950354609927,0.3191489361702128,0.14893617021276595
124,2030.0,baseline,population,14759.453080383231,0.618421052631579,0.7697368421052632,40.404870120188946,0.8223684210526315,0.6447368421052632,0.6842105263157895,0.5,0.34210526315789475,0.13157894736842105
124,2031.0,baseline,population,15415.791014757975,0.5816993464052288,0.7516339869281046,41.47229772110208,0.8300653594771242,0.6143790849673203,0.6601307189542484,0.39869281045751637,0.22875816993464052,0.1503267973856209
124,2032.0,baseline,population,14446.603034510948,0.5408805031446541,0.7672955974842768,42.57073431403037,0.7861635220125787,0.5974842767295597,0.6226415094339622,0.4025157232704403,0.20125786163522014,0.10062893081761007
124,2033.0,baseline,population,15182.411978687562,0.5855263157894737,0.631578947368421,41.938432595017694,0.8026315789473685,0.6118421052631579,0.6513157894736842,0.4144736842105263,0.29605263157894735,0.11842105263157894
124,2034.0,baseline,population,13941.120208772245,0.5849056603773585,0.7232704402515723,43.15903296234862,0.7610062893081762,0.5471698113207547,0.5974842767295597,0.389937106918239,0.22641509433962265,0.06918238993710692
124,2035.0,baseline,population,16026.445918380903,0.6078431372549019,0.7973856209150327,43.06461490504867,0.7647058823529411,0.5947712418300654,0.6143790849673203,0.40522875816993464,0.19607843137254902,0.0784313725490196
